name,chembl_id,type,first_approval,oral,therapeutic_flag,approved
PROPYLHEXEDRINE,CHEMBL2105275,Small molecule,,False,False,True
PROPANIDID,CHEMBL2105345,Small molecule,,False,False,True
OSPEMIFENE,CHEMBL2105395,Small molecule,2013.0,True,True,True
TAUROLIDINE,CHEMBL2105420,Small molecule,2023.0,False,True,True
THENALIDINE,CHEMBL2105458,Small molecule,,False,False,True
ZIPEPROL,CHEMBL2105497,Small molecule,,False,False,True
TETRAZEPAM,CHEMBL2105527,Small molecule,,False,False,True
FENPROPOREX,CHEMBL2105566,Small molecule,,False,False,True
VERALIPRIDE,CHEMBL2105581,Small molecule,1979.0,False,True,True
DIVALPROEX SODIUM,CHEMBL2105613,Small molecule,1983.0,True,True,True
VINFLUNINE DITARTRATE,CHEMBL2105629,Small molecule,2009.0,False,True,True
DELAFLOXACIN,CHEMBL2105637,Small molecule,2017.0,True,True,True
DELAFLOXACIN MEGLUMINE,CHEMBL2105638,Small molecule,2017.0,True,True,True
PALOVAROTENE,CHEMBL2105648,Small molecule,2023.0,True,True,True
LOMITAPIDE MESYLATE,CHEMBL2105662,Small molecule,2012.0,True,True,True
TEDIZOLID PHOSPHATE,CHEMBL2105669,Small molecule,2014.0,True,True,True
TAFAMIDIS MEGLUMINE,CHEMBL2105675,Small molecule,2011.0,True,True,True
RIFAMYCIN SODIUM,CHEMBL2105680,Small molecule,2018.0,True,True,True
EDOXABAN TOSYLATE,CHEMBL2105682,Small molecule,2015.0,True,True,True
SELUMETINIB SULFATE,CHEMBL2105684,Small molecule,2020.0,True,True,True
LULICONAZOLE,CHEMBL2105689,Small molecule,2013.0,False,True,True
TELOTRISTAT ETHYL,CHEMBL2105695,Small molecule,2017.0,True,True,True
BEDAQUILINE FUMARATE,CHEMBL2105700,Small molecule,2012.0,True,True,True
LENVATINIB MESYLATE,CHEMBL2105704,Small molecule,2015.0,True,True,True
PONATINIB HYDROCHLORIDE,CHEMBL2105708,Small molecule,2012.0,True,True,True
QUIZARTINIB DIHYDROCHLORIDE,CHEMBL2105709,Small molecule,2023.0,True,True,True
TOFOGLIFLOZIN,CHEMBL2105711,Small molecule,2014.0,True,False,True
AFATINIB DIMALEATE,CHEMBL2105712,Small molecule,2013.0,True,True,True
CABOZANTINIB,CHEMBL2105717,Small molecule,2012.0,True,True,True
DACOMITINIB,CHEMBL2105719,Small molecule,2018.0,True,True,True
LESINURAD,CHEMBL2105720,Small molecule,2015.0,True,True,True
DABRAFENIB MESYLATE,CHEMBL2105729,Small molecule,2013.0,True,True,True
LEVOMILNACIPRAN HYDROCHLORIDE,CHEMBL2105732,Small molecule,2013.0,True,True,True
ASUNAPREVIR,CHEMBL2105735,Small molecule,2014.0,True,False,True
SONIDEGIB,CHEMBL2105737,Small molecule,2015.0,True,True,True
SITAXENTAN SODIUM,CHEMBL2105740,Small molecule,2006.0,False,True,True
TRAMETINIB DIMETHYL SULFOXIDE,CHEMBL2105741,Small molecule,2013.0,True,True,True
OLODATEROL HYDROCHLORIDE,CHEMBL2105743,Small molecule,2014.0,False,True,True
GLYCEROL PHENYLBUTYRATE,CHEMBL2105745,Small molecule,2013.0,True,True,True
PRUCALOPRIDE SUCCINATE,CHEMBL2105748,Small molecule,2009.0,True,True,True
SAMIDORPHAN L-MALATE,CHEMBL2105749,Small molecule,2021.0,True,True,True
TRELAGLIPTIN SUCCINATE,CHEMBL2105754,Small molecule,2015.0,False,False,True
NALDEMEDINE,CHEMBL2105755,Small molecule,2017.0,True,True,True
TIVOZANIB HYDROCHLORIDE,CHEMBL2105756,Small molecule,2017.0,True,True,True
AVATROMBOPAG MALEATE,CHEMBL2105758,Small molecule,2018.0,True,True,True
BARICITINIB,CHEMBL2105759,Small molecule,2017.0,True,True,True
BREXPIPRAZOLE,CHEMBL2105760,Small molecule,2015.0,True,True,True
OMARIGLIPTIN,CHEMBL2105762,Small molecule,2015.0,True,False,True
"GLYCEROL, IODINATED",CHEMBL2105827,Small molecule,,False,False,True
BARIUM SULFATE,CHEMBL2105897,Small molecule,2016.0,True,False,True
AMOBARBITAL SODIUM,CHEMBL2105941,Small molecule,,False,True,True
CALCIUM GLUCONATE,CHEMBL2106119,Small molecule,2017.0,False,True,True
ENCAINIDE HYDROCHLORIDE,CHEMBL2106155,Small molecule,1986.0,False,False,True
DEXMEDETOMIDINE HYDROCHLORIDE,CHEMBL2106195,Small molecule,1999.0,False,True,True
FENFLURAMINE HYDROCHLORIDE,CHEMBL2106217,Small molecule,1963.0,True,True,True
IOTHALAMATE SODIUM I 125,CHEMBL2106318,Small molecule,1982.0,False,False,True
VILOXAZINE HYDROCHLORIDE,CHEMBL2106483,Small molecule,2021.0,True,True,True
CYCLOBARBITAL CALCIUM,CHEMBL2106556,Small molecule,,False,True,True
BAZEDOXIFENE ACETATE,CHEMBL2106615,Small molecule,2009.0,True,True,True
FERROUS CITRATE FE 59,CHEMBL2106640,Small molecule,1973.0,False,False,True
MYCOPHENOLATE SODIUM,CHEMBL2106643,Small molecule,2004.0,True,True,True
NAFTAZONE,CHEMBL2106794,Small molecule,,False,True,True
METHAQUALONE HYDROCHLORIDE,CHEMBL2106829,Small molecule,,False,False,True
METHIODAL SODIUM,CHEMBL2106907,Small molecule,,False,False,True
METHOPHOLINE,CHEMBL2106915,Small molecule,,False,False,True
POLIHEXANIDE,CHEMBL2106939,Small molecule,2024.0,False,True,True
TESTOSTERONE UNDECANOATE,CHEMBL2107067,Small molecule,2014.0,True,True,True
TECHNETIUM TC 99M EXAMETAZIME,CHEMBL2107074,Small molecule,1988.0,False,False,True
RANELIC ACID,CHEMBL2107175,Small molecule,2004.0,False,True,True
IOMEPROL,CHEMBL2107214,Small molecule,2024.0,False,False,True
IOXITALAMIC ACID,CHEMBL2107239,Small molecule,,False,False,True
SULFADIMETHOXINE SODIUM,CHEMBL2107253,Small molecule,,False,False,True
SULFAMERAZINE SODIUM,CHEMBL2107260,Small molecule,,False,False,True
DIMETHYL FUMARATE,CHEMBL2107333,Small molecule,2013.0,True,True,True
MIFAMURTIDE,CHEMBL2107354,Small molecule,2009.0,False,True,True
MIGALASTAT HYDROCHLORIDE,CHEMBL2107355,Small molecule,2016.0,True,True,True
PALIPERIDONE PALMITATE,CHEMBL2107360,Small molecule,2009.0,False,True,True
URIDINE TRIACETATE,CHEMBL2107381,Small molecule,2015.0,True,True,True
VERNAKALANT HYDROCHLORIDE,CHEMBL2107383,Small molecule,2010.0,False,True,True
VORAPAXAR SULFATE,CHEMBL2107386,Small molecule,2014.0,True,True,True
VORTIOXETINE HYDROBROMIDE,CHEMBL2107387,Small molecule,2013.0,True,True,True
LYNESTRENOL,CHEMBL2107431,Small molecule,,False,False,True
PENTETATE INDIUM DISODIUM IN 111,CHEMBL2107480,Small molecule,1982.0,False,False,True
TEMAFLOXACIN HYDROCHLORIDE,CHEMBL2107495,Small molecule,1992.0,False,True,True
CHLORNAPHAZINE,CHEMBL2107519,Small molecule,,False,False,True
SODIUM PHOSPHATE P 32,CHEMBL2107525,Small molecule,1957.0,True,True,True
SODIUM DIBUNATE,CHEMBL2107554,Small molecule,,False,False,True
"SODIUM PHOSPHATE, DIBASIC",CHEMBL2107560,Small molecule,1983.0,False,False,True
ARIMOCLOMOL,CHEMBL2107726,Small molecule,2024.0,True,True,True
NORGESTREL,CHEMBL2107797,Small molecule,1968.0,True,True,True
FLURPIRIDAZ F 18,CHEMBL2107799,Small molecule,2024.0,False,False,True
TALAPORFIN SODIUM,CHEMBL2107806,Small molecule,2015.0,False,False,True
TREPROSTINIL DIOLAMINE,CHEMBL2107815,Small molecule,2013.0,True,True,True
RADIUM RA 223 DICHLORIDE,CHEMBL2107816,Small molecule,2013.0,False,True,True
AVIBACTAM SODIUM,CHEMBL2107817,Small molecule,2015.0,False,True,True
TENOFOVIR ALAFENAMIDE,CHEMBL2107825,Small molecule,2015.0,True,True,True
VIBEGRON,CHEMBL2107826,Small molecule,2018.0,True,True,True
EMPAGLIFLOZIN,CHEMBL2107830,Small molecule,2014.0,True,True,True
LUSUTROMBOPAG,CHEMBL2107831,Small molecule,2018.0,True,True,True
RIOCIGUAT,CHEMBL2107834,Small molecule,2013.0,True,True,True
PATIROMER CALCIUM,CHEMBL2107840,Small molecule,2015.0,True,True,True
POLIDEXIDE SULFATE,CHEMBL2107943,Small molecule,1974.0,False,False,True
TOCOFERSOLAN,CHEMBL2108106,Small molecule,2009.0,False,True,True
CROFELEMER,CHEMBL2108184,Small molecule,2012.0,True,True,True
TRISILICATE,CHEMBL2109882,Small molecule,1983.0,True,False,True
TRIMETHOPRIM SULFATE,CHEMBL2110367,Small molecule,1988.0,False,True,True
BETHANIDINE SULFATE,CHEMBL2110368,Small molecule,1982.0,True,True,True
RANITIDINE HYDROCHLORIDE,CHEMBL2110372,Small molecule,1983.0,True,True,True
TECHNETIUM PENTETATE,CHEMBL2110551,Small molecule,1982.0,False,False,True
GALLIUM CITRATE,CHEMBL2110553,Small molecule,1976.0,False,False,True
TECHNETIUM ETIDRONATE,CHEMBL2110554,Small molecule,1973.0,False,False,True
TECHNETIUM MEBROFENIN,CHEMBL2110555,Small molecule,1987.0,False,False,True
RUBIDIUM CHLORIDE,CHEMBL2110557,Small molecule,1989.0,False,False,True
TECHNETIUM PYROPHOSPHATE,CHEMBL2110559,Small molecule,1982.0,False,False,True
SAMARIUM LEXIDRONAM PENTASODIUM,CHEMBL2110561,Small molecule,1997.0,False,True,True
CHLORMERODRIN,CHEMBL2110562,Small molecule,1982.0,False,False,True
CYANOCOBALAMIN,CHEMBL2110563,Small molecule,1982.0,True,False,True
TECHNETIUM LIDOFENIN,CHEMBL2110564,Small molecule,1986.0,False,False,True
TECHNETIUM OXIDRONATE,CHEMBL2110565,Small molecule,1982.0,False,False,True
TECHNETIUM TETROFOSMIN,CHEMBL2110566,Small molecule,1996.0,False,False,True
CHROMIC PHOSPHATE,CHEMBL2110568,Small molecule,1974.0,False,True,True
TECHNETIUM GLUCEPTATE,CHEMBL2110570,Small molecule,1978.0,False,False,True
SODIUM PERTECHNETATE,CHEMBL2110571,Small molecule,1982.0,True,False,True
TECHNETIUM SUCCIMER,CHEMBL2110572,Small molecule,1982.0,False,False,True
INDIUM OXYQUINOLINE,CHEMBL2110573,Small molecule,1985.0,False,False,True
SODIUM CHROMATE,CHEMBL2110574,Small molecule,1982.0,False,False,True
TECHNETIUM DISOFENIN,CHEMBL2110575,Small molecule,1982.0,False,False,True
TECHNETIUM MEDRONATE,CHEMBL2110576,Small molecule,1982.0,False,False,True
ELIGLUSTAT,CHEMBL2110588,Small molecule,2014.0,True,True,True
BUNAMIODYL,CHEMBL2110636,Small molecule,,False,False,True
VINFLUNINE,CHEMBL2110725,Small molecule,2009.0,False,True,True
TOFOGLIFLOZIN ANHYDROUS,CHEMBL2110731,Small molecule,2014.0,True,False,True
DACOMITINIB ANHYDROUS,CHEMBL2110732,Small molecule,2018.0,True,True,True
FERROUS CITRATE,CHEMBL2110914,Small molecule,1973.0,False,False,True
MEFENOREX,CHEMBL2110962,Small molecule,,False,False,True
METHIODAL,CHEMBL2110978,Small molecule,,False,False,True
TECHNETIUM EXAMETAZIME,CHEMBL2111018,Small molecule,1988.0,False,False,True
LEVAMLODIPINE,CHEMBL2111097,Small molecule,2019.0,True,True,True
MIFAMURTIDE ACID,CHEMBL2111100,Small molecule,2009.0,False,True,True
PIMAVANSERIN,CHEMBL2111101,Small molecule,2016.0,True,True,True
VERNAKALANT,CHEMBL2111112,Small molecule,2010.0,False,True,True
PENTETATE INDIUM DISODIUM,CHEMBL2111129,Small molecule,1982.0,False,False,True
TALAPORFIN,CHEMBL2111186,Small molecule,2015.0,False,False,True
RADIUM DICHLORIDE,CHEMBL2111187,Small molecule,2013.0,False,True,True
RANITIDINE BISMUTH CITRATE,CHEMBL2111286,Small molecule,1996.0,True,True,True
IPRATROPIUM BROMIDE,CHEMBL2134724,Small molecule,1986.0,False,True,True
FROVATRIPTAN SUCCINATE,CHEMBL2138684,Small molecule,2001.0,True,True,True
IVABRADINE HYDROCHLORIDE,CHEMBL2145077,Small molecule,2005.0,True,True,True
CHLORTETRACYCLINE HYDROCHLORIDE,CHEMBL2146063,Small molecule,1950.0,False,True,True
EPHEDRINE HYDROCHLORIDE,CHEMBL2146102,Small molecule,2021.0,False,True,True
METHACYCLINE HYDROCHLORIDE,CHEMBL2146123,Small molecule,1982.0,True,True,True
CEFUROXIME SODIUM,CHEMBL2146124,Small molecule,1983.0,False,True,True
ESOMEPRAZOLE STRONTIUM,CHEMBL2146140,Small molecule,2013.0,True,True,True
ATROPINE SULFATE,CHEMBL2146146,Small molecule,1960.0,True,True,True
COBIMETINIB,CHEMBL2146883,Small molecule,2015.0,True,True,True
TENELIGLIPTIN,CHEMBL2147777,Small molecule,2012.0,True,False,True
ELUXADOLINE,CHEMBL2159122,Small molecule,2015.0,True,True,True
APROCITENTAN,CHEMBL2165326,Small molecule,2024.0,True,True,True
RIMEGEPANT,CHEMBL2178422,Small molecule,2020.0,True,True,True
FINERENONE,CHEMBL2181927,Small molecule,2021.0,True,True,True
ABAMETAPIR,CHEMBL2205807,Small molecule,2020.0,False,True,True
PAROMOMYCIN SULFATE,CHEMBL2206196,Small molecule,1969.0,True,True,True
IDELALISIB,CHEMBL2216870,Small molecule,2014.0,True,True,True
GADOBUTROL,CHEMBL2218860,Small molecule,2011.0,False,False,True
QUINAGOLIDE,CHEMBL2218861,Small molecule,2004.0,False,False,True
ERYTHROMYCIN ESTOLATE,CHEMBL2218877,Small molecule,1967.0,True,True,True
TRIMETREXATE GLUCURONATE,CHEMBL2218878,Small molecule,1993.0,False,True,True
FLUVASTATIN SODIUM,CHEMBL2218894,Small molecule,1993.0,True,True,True
NABILONE,CHEMBL2218896,Small molecule,1985.0,True,True,True
CEVIMELINE HYDROCHLORIDE,CHEMBL2218917,Small molecule,2000.0,True,True,True
MOMELOTINIB DIHYDROCHLORIDE,CHEMBL2219411,Small molecule,2023.0,True,True,True
ERAVACYCLINE DIHYDROCHLORIDE,CHEMBL2219414,Small molecule,2018.0,False,True,True
GADOTERATE MEGLUMINE,CHEMBL2219415,Small molecule,2013.0,False,False,True
NALOXEGOL OXALATE,CHEMBL2219416,Small molecule,2014.0,True,True,True
NALOXEGOL,CHEMBL2219418,Small molecule,2014.0,True,True,True
ARIPIPRAZOLE LAUROXIL,CHEMBL2219425,Small molecule,2015.0,False,True,True
YTTERBIUM PENTETATE,CHEMBL2219546,Small molecule,1976.0,False,True,True
STRONTIUM CHLORIDE,CHEMBL2219640,Small molecule,1993.0,False,True,True
MAGNESIUM CHLORIDE ANHYDROUS,CHEMBL2219642,Small molecule,1982.0,False,False,True
ERYTHROMYCIN PROPIONATE,CHEMBL2220427,Small molecule,1967.0,True,True,True
FLUVASTATIN,CHEMBL2220442,Small molecule,1993.0,True,True,True
GADOXETIC ACID,CHEMBL2221312,Small molecule,2008.0,False,True,True
DACLATASVIR DIHYDROCHLORIDE,CHEMBL2303621,Small molecule,2014.0,True,True,True
VINYL CHLORIDE,CHEMBL2311071,Small molecule,,False,False,True
CAPIVASERTIB,CHEMBL2325741,Small molecule,2023.0,True,True,True
XANOMELINE TARTRATE,CHEMBL2336050,Small molecule,2024.0,True,False,True
SIPONIMOD,CHEMBL2336071,Small molecule,2019.0,True,True,True
ROXADUSTAT,CHEMBL2338329,Small molecule,2021.0,False,True,True
FOSDENOPTERIN,CHEMBL2338675,Small molecule,2021.0,False,True,True
VAMOROLONE,CHEMBL2348780,Small molecule,2023.0,True,True,True
CLOMIPHENE,CHEMBL2355051,Small molecule,1967.0,True,True,True
ZIMELDINE HYDROCHLORIDE,CHEMBL2355333,Small molecule,,False,False,True
IBUTILIDE FUMARATE,CHEMBL2355456,Small molecule,1995.0,False,True,True
METOPROLOL SUCCINATE,CHEMBL2356097,Small molecule,1992.0,True,True,True
CARPHENAZINE MALEATE,CHEMBL2358147,Small molecule,1982.0,True,True,True
THIETHYLPERAZINE MALATE,CHEMBL2359670,Small molecule,1961.0,False,True,True
QUININE SULFATE,CHEMBL2359966,Small molecule,2005.0,True,True,True
ACETOPHENAZINE MALEATE,CHEMBL2360079,Small molecule,1961.0,True,True,True
PEMETREXED DISODIUM,CHEMBL2360464,Small molecule,2004.0,False,True,True
BUCLIZINE HYDROCHLORIDE,CHEMBL2360580,Small molecule,1982.0,True,True,True
PENBUTOLOL SULFATE,CHEMBL2361370,Small molecule,1987.0,True,True,True
LANDIOLOL HYDROCHLORIDE,CHEMBL2362410,Small molecule,2024.0,False,True,True
DOXYCYCLINE CALCIUM,CHEMBL2364574,Small molecule,1974.0,True,True,True
COBIMETINIB FUMARATE,CHEMBL2364607,Small molecule,2015.0,True,True,True
DORAVIRINE,CHEMBL2364608,Small molecule,2018.0,True,True,True
ESKETAMINE HYDROCHLORIDE,CHEMBL2364609,Small molecule,2019.0,False,True,True
LATANOPROSTENE BUNOD,CHEMBL2364612,Small molecule,2017.0,False,True,True
MACIMORELIN ACETATE,CHEMBL2364617,Small molecule,2017.0,True,False,True
PLAZOMICIN SULFATE,CHEMBL2364623,Small molecule,2018.0,False,True,True
RIMEGEPANT SULFATE,CHEMBL2364629,Small molecule,2020.0,True,True,True
SARECYCLINE,CHEMBL2364632,Small molecule,2018.0,True,True,True
SARECYCLINE HYDROCHLORIDE,CHEMBL2364633,Small molecule,2018.0,True,True,True
TAFENOQUINE SUCCINATE,CHEMBL2364635,Small molecule,2018.0,True,True,True
TENOFOVIR ALAFENAMIDE FUMARATE,CHEMBL2364637,Small molecule,2015.0,True,True,True
UBROGEPANT,CHEMBL2364638,Small molecule,2019.0,True,True,True
VALBENAZINE,CHEMBL2364639,Small molecule,2017.0,True,True,True
METRIZOATE MAGNESIUM,CHEMBL2364738,Small molecule,1982.0,False,False,True
BUPRENORPHINE HYDROCHLORIDE,CHEMBL2368861,Small molecule,1981.0,False,True,True
DOLASETRON MESYLATE,CHEMBL2368924,Small molecule,1997.0,True,True,True
DOLASETRON,CHEMBL2368925,Small molecule,1997.0,True,True,True
LEDIPASVIR,CHEMBL2374220,Small molecule,2014.0,True,True,True
ALPELISIB,CHEMBL2396661,Small molecule,2019.0,True,True,True
ZAVEGEPANT,CHEMBL2397415,Small molecule,2023.0,False,True,True
CERITINIB,CHEMBL2403108,Small molecule,2014.0,True,True,True
CABOTEGRAVIR,CHEMBL2403238,Small molecule,2021.0,True,True,True
OLICERIDINE,CHEMBL2443262,Small molecule,2020.0,False,True,True
ERGOTAMINE TARTRATE,CHEMBL2448612,Small molecule,1948.0,True,True,True
PIMAVANSERIN TARTRATE,CHEMBL2448613,Small molecule,2016.0,True,True,True
DUVELISIB,CHEMBL3039502,Small molecule,2018.0,True,True,True
NINTEDANIB ESYLATE,CHEMBL3039504,Small molecule,2014.0,True,True,True
SOTAGLIFLOZIN,CHEMBL3039507,Small molecule,2019.0,True,True,True
NALDEMEDINE TOSYLATE,CHEMBL3039508,Small molecule,2017.0,True,True,True
ELBASVIR,CHEMBL3039514,Small molecule,2016.0,True,True,True
LASMIDITAN,CHEMBL3039520,Small molecule,2020.0,True,True,True
LASMIDITAN SUCCINATE,CHEMBL3039526,Small molecule,2020.0,True,True,True
FOSINOPRIL SODIUM,CHEMBL3039596,Small molecule,1991.0,True,True,True
FOSINOPRIL,CHEMBL3039598,Small molecule,1991.0,True,True,True
TROSPIUM CHLORIDE,CHEMBL3084748,Small molecule,2004.0,True,True,True
OSILODROSTAT,CHEMBL3099695,Small molecule,2020.0,True,True,True
RELEBACTAM ANHYDROUS,CHEMBL3112741,Small molecule,2019.0,False,True,True
OMBITASVIR,CHEMBL3127326,Small molecule,2014.0,True,True,True
SACUBITRIL,CHEMBL3137301,Small molecule,2015.0,True,True,True
PEFICITINIB,CHEMBL3137308,Small molecule,2019.0,True,True,True
VENETOCLAX,CHEMBL3137309,Small molecule,2016.0,True,True,True
BENZHYDROCODONE HYDROCHLORIDE,CHEMBL3137310,Small molecule,2018.0,True,False,True
DASABUVIR,CHEMBL3137312,Small molecule,2014.0,True,True,True
SONIDEGIB PHOSPHATE,CHEMBL3137317,Small molecule,2015.0,True,True,True
TALAZOPARIB TOSYLATE,CHEMBL3137318,Small molecule,2018.0,True,True,True
TALAZOPARIB,CHEMBL3137320,Small molecule,2018.0,True,True,True
BENZHYDROCODONE,CHEMBL3137321,Small molecule,2018.0,True,False,True
DEUTETRABENAZINE,CHEMBL3137326,Small molecule,2017.0,True,True,True
PEFICITINIB HYDROBROMIDE,CHEMBL3137329,Small molecule,2019.0,False,False,True
CABOTEGRAVIR SODIUM,CHEMBL3137330,Small molecule,2021.0,True,True,True
ISAVUCONAZONIUM SULFATE,CHEMBL3137333,Small molecule,2015.0,True,True,True
SIMEPREVIR SODIUM,CHEMBL3137358,Small molecule,2013.0,True,True,True
ETHAMBUTOL HYDROCHLORIDE,CHEMBL3140361,Small molecule,1967.0,True,True,True
BUTAMBEN PICRATE,CHEMBL3142541,Small molecule,,False,False,True
METHICILLIN SODIUM,CHEMBL3181832,Small molecule,1982.0,False,True,True
RAMOSETRON HYDROCHLORIDE,CHEMBL3181841,Small molecule,2015.0,False,False,True
BROMFENAC SODIUM,CHEMBL3181947,Small molecule,1997.0,False,True,True
TROXERUTIN,CHEMBL3182320,Small molecule,,False,False,True
PRAMIPEXOLE DIHYDROCHLORIDE,CHEMBL3182733,Small molecule,1997.0,True,True,True
NIZATIDINE,CHEMBL3183075,Small molecule,1988.0,True,True,True
OCTINOXATE,CHEMBL3183184,Small molecule,1992.0,False,False,True
CEFMENOXIME HYDROCHLORIDE,CHEMBL3183193,Small molecule,1987.0,False,True,True
APALUTAMIDE,CHEMBL3183409,Small molecule,2018.0,True,True,True
GARENOXACIN MESYLATE,CHEMBL3183451,Small molecule,2007.0,False,False,True
NOVOBIOCIN SODIUM,CHEMBL3183453,Small molecule,1964.0,True,True,True
GUANADREL SULFATE,CHEMBL3184143,Small molecule,1982.0,True,True,True
CLINDAMYCIN PHOSPHATE,CHEMBL3184512,Small molecule,1972.0,False,True,True
STREPTOMYCIN SULFATE,CHEMBL3184791,Small molecule,1946.0,False,True,True
MEPHENTERMINE SULFATE,CHEMBL3184799,Small molecule,1951.0,False,True,True
ZINC ACETATE,CHEMBL3184986,Small molecule,1982.0,True,True,True
MAGNESIUM CHLORIDE,CHEMBL3185229,Small molecule,1982.0,False,False,True
CLOMIPHENE CITRATE,CHEMBL3185958,Small molecule,1967.0,True,True,True
ONDANSETRON HYDROCHLORIDE,CHEMBL3186492,Small molecule,1991.0,True,True,True
HYDROXYZINE HYDROCHLORIDE,CHEMBL3186993,Small molecule,1956.0,True,True,True
METHAPYRILENE FUMARATE,CHEMBL3187246,Small molecule,,False,False,True
ASENAPINE,CHEMBL3187365,Small molecule,2009.0,False,True,True
BINIMETINIB,CHEMBL3187723,Small molecule,2018.0,True,True,True
APOMORPHINE HYDROCHLORIDE,CHEMBL3187985,Small molecule,2001.0,False,True,True
TRIPROLIDINE HYDROCHLORIDE,CHEMBL3188034,Small molecule,1982.0,True,True,True
CAPMATINIB,CHEMBL3188267,Small molecule,2020.0,True,True,True
DIHYDROSTREPTOMYCIN SULFATE,CHEMBL3188576,Small molecule,,False,False,True
QUETIAPINE FUMARATE,CHEMBL3188993,Small molecule,1997.0,True,True,True
TIROFIBAN HYDROCHLORIDE,CHEMBL3189072,Small molecule,1998.0,False,True,True
COPANLISIB,CHEMBL3218576,Small molecule,2017.0,False,True,True
LUMATEPERONE TOSYLATE,CHEMBL3233142,Small molecule,2019.0,True,False,True
CEDAZURIDINE,CHEMBL3237547,Small molecule,2020.0,True,True,True
METHOTREXATE SODIUM,CHEMBL3244648,Small molecule,1953.0,True,True,True
RESMETIROM,CHEMBL3261331,Small molecule,2024.0,True,True,True
LORLATINIB,CHEMBL3286830,Small molecule,2018.0,True,True,True
LEFAMULIN,CHEMBL3291398,Small molecule,2019.0,True,True,True
SODIUM ZIRCONIUM CYCLOSILICATE,CHEMBL3301592,Small molecule,2018.0,True,True,True
FOSTEMSAVIR,CHEMBL3301594,Small molecule,2020.0,True,True,True
FERRIC CITRATE,CHEMBL3301597,Small molecule,2014.0,True,True,True
FOSTEMSAVIR TROMETHAMINE,CHEMBL3301598,Small molecule,2020.0,True,True,True
GILTERITINIB FUMARATE,CHEMBL3301603,Small molecule,2018.0,True,True,True
RELEBACTAM,CHEMBL3301605,Small molecule,2019.0,False,True,True
FILGOTINIB,CHEMBL3301607,Small molecule,2020.0,False,True,True
ABEMACICLIB,CHEMBL3301610,Small molecule,2017.0,True,True,True
AMIFAMPRIDINE PHOSPHATE,CHEMBL3301611,Small molecule,2009.0,True,True,True
ENCORAFENIB,CHEMBL3301612,Small molecule,2018.0,True,True,True
GILTERITINIB,CHEMBL3301622,Small molecule,2018.0,True,True,True
TENAPANOR HYDROCHLORIDE,CHEMBL3301627,Small molecule,2019.0,True,True,True
DIFEMERINE HYDROCHLORIDE,CHEMBL3301670,Small molecule,,False,False,True
TENAPANOR,CHEMBL3304485,Small molecule,2019.0,True,True,True
DIFEMERINE,CHEMBL3304486,Small molecule,,False,False,True
LUMATEPERONE,CHEMBL3306803,Small molecule,2019.0,True,True,True
OTESECONAZOLE,CHEMBL3311228,Small molecule,2022.0,True,True,True
VABORBACTAM,CHEMBL3317857,Small molecule,2017.0,False,True,True
TOVORAFENIB,CHEMBL3348923,Small molecule,2024.0,True,True,True
TELOTRISTAT ETIPRATE,CHEMBL3348963,Small molecule,2017.0,True,True,True
OSIMERTINIB,CHEMBL3353410,Small molecule,2015.0,True,True,True
ETRASIMOD,CHEMBL3358920,Small molecule,2023.0,True,True,True
PARITAPREVIR,CHEMBL3391662,Small molecule,2014.0,True,True,True
FLUORODOPA F 18,CHEMBL3400972,Small molecule,2019.0,False,False,True
TEPOTINIB,CHEMBL3402762,Small molecule,2020.0,True,True,True
TAZEMETOSTAT,CHEMBL3414621,Small molecule,2020.0,True,True,True
BENZPHETAMINE HYDROCHLORIDE,CHEMBL3544906,Small molecule,1960.0,True,True,True
AZATADINE MALEATE,CHEMBL3544908,Small molecule,1977.0,True,True,True
CALCIFEDIOL,CHEMBL3544909,Small molecule,1980.0,True,True,True
TEZACAFTOR,CHEMBL3544914,Small molecule,2018.0,True,True,True
DEXTROAMPHETAMINE SULFATE,CHEMBL3544971,Small molecule,1960.0,True,True,True
CEFTAROLINE FOSAMIL ACETATE,CHEMBL3544973,Small molecule,2010.0,False,True,True
ASENAPINE MALEATE,CHEMBL3544974,Small molecule,2009.0,False,True,True
DASABUVIR SODIUM MONOHYDRATE,CHEMBL3544985,Small molecule,2014.0,True,True,True
PERINDOPRIL ARGININE,CHEMBL3544986,Small molecule,2015.0,True,True,True
DAPRODUSTAT,CHEMBL3544988,Small molecule,2023.0,True,True,True
ACETYLDIGITOXIN,CHEMBL3545057,Small molecule,1982.0,True,True,True
DEXTROTHYROXINE SODIUM,CHEMBL3545058,Small molecule,1967.0,True,True,True
ALISKIREN FUMARATE,CHEMBL3545059,Small molecule,2007.0,True,True,True
ERYTHROMYCIN GLUCEPTATE,CHEMBL3545060,Small molecule,1982.0,False,True,True
VELPATASVIR,CHEMBL3545062,Small molecule,2016.0,True,True,True
OSIMERTINIB MESYLATE,CHEMBL3545063,Small molecule,2015.0,True,True,True
COPANLISIB HYDROCHLORIDE,CHEMBL3545068,Small molecule,2017.0,False,True,True
RIBOCICLIB,CHEMBL3545110,Small molecule,2017.0,True,True,True
PIBRENTASVIR,CHEMBL3545123,Small molecule,2017.0,True,True,True
TIOTROPIUM BROMIDE,CHEMBL3545181,Small molecule,2004.0,False,True,True
SELINEXOR,CHEMBL3545185,Small molecule,2019.0,True,True,True
